TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,80810,0,0,0,0,,0,314,17,0,0,1,6,2981.00,10595.00,6,0,0,1,1,0.28,0.57,1,0,0,0.86,0,0,0.17
0,80850,0,0,0,0,10,4,168,10,0,1,4,8,16750.00,37347.00,15,0,0,2,2,0.45,0.47,3,0,1,0.47,0,0,0.50
0,80908,0,0,0,0,11,1,170,11,0,1,1,4,4481.00,10293.00,9,2,0,1,1,0.44,0.42,0,0,4,0.33,0,0,0.25
0,80956,1,1,0,2,2,1,234,9,0,1,1,2,4305.00,20007.00,10,2,0,0,1,0.22,0.08,3,0,9,0.15,1,4,0.50
0,80993,1,1,0,6,0,4,251,3,1,1,3,6,16006.00,16168.00,11,0,0,4,4,0.99,0.50,3,0,1,0.50,0,0,0.50
0,81047,0,0,0,3,1,6,248,7,0,2,4,13,14780.00,19182.00,21,0,1,4,8,0.77,0.67,1,1,1,0.62,1,1,0.31
1,81153,2,0,0,8,1,11,202,9,0,3,4,8,14900.00,47303.00,12,5,1,2,3,0.32,0.39,0,1,7,0.44,2,1,0.50
0,81206,0,0,0,1,1,4,122,18,0,0,2,13,61458.00,75367.00,20,0,0,6,6,0.82,0.80,0,0,0,0.65,0,0,0.15
0,81235,0,0,0,1,6,1,87,9,0,1,1,2,16970.00,21206.00,2,2,1,1,1,0.80,0.50,0,1,2,0.50,1,1,0.50
0,81248,0,0,0,1,6,3,166,11,0,2,7,14,25072.00,42316.00,25,2,0,5,9,0.59,0.59,0,0,2,0.48,0,0,0.50
0,81250,4,4,0,2,0,12,177,15,0,0,2,3,3837.00,2163.00,13,0,0,1,2,1.77,0.38,0,0,1,0.23,3,0,0.67
0,81277,0,0,0,10,0,4,337,5,0,1,4,11,14720.00,47956.00,21,0,0,2,4,0.31,0.81,0,0,0,0.52,0,0,0.36
1,81284,0,0,0,3,0,1,192,48,0,0,0,6,26549.00,49350.00,11,0,0,3,3,0.54,0.23,3,0,1,0.46,0,1,0.00
0,81302,0,0,0,1,3,2,86,10,0,1,7,11,30440.00,59787.00,17,0,0,1,8,0.51,0.89,0,0,0,0.61,0,0,0.64
0,81306,0,0,0,2,0,0,202,11,0,2,6,17,42820.00,92418.00,31,0,0,3,5,0.46,0.70,0,0,0,0.52,0,0,0.35
0,81317,0,0,0,0,13,0,310,13,0,0,1,7,5365.00,30726.00,14,0,0,0,1,0.17,0.67,0,0,0,0.47,0,0,0.14
0,81367,0,0,0,11,0,7,177,2,1,5,7,14,23143.00,39882.00,14,0,0,7,9,0.58,0.80,1,0,1,0.93,0,0,0.50
0,81428,0,0,0,1,3,1,33,12,0,1,7,7,17982.00,21158.00,11,0,0,4,5,0.85,0.92,0,0,0,0.58,0,0,1.00
0,81441,0,0,0,0,11,0,48,17,0,0,2,2,0.00,2000.00,3,0,0,,,0.00,0.67,2,0,1,0.67,0,1,1.00
0,81455,1,1,0,0,7,1,31,3,1,2,2,2,18.00,300.00,2,0,0,0,0,0.06,0.50,0,0,0,0.50,0,0,1.00
0,81461,0,0,0,3,1,2,139,4,0,7,10,21,60434.00,83882.00,40,0,0,8,14,0.72,0.49,3,0,2,0.45,0,1,0.48
0,81466,0,0,0,1,0,4,274,2,1,1,1,4,2323.00,2200.00,10,6,2,2,2,1.06,0.05,0,3,8,0.21,3,3,0.25
1,81476,1,1,0,0,18,0,163,39,0,0,0,3,11827.00,11400.00,7,0,0,2,2,1.04,0.29,1,0,2,0.43,0,0,0.00
0,81509,0,0,0,1,5,1,188,2,1,9,12,18,35509.00,102299.00,32,0,0,2,4,0.35,0.76,0,0,0,0.55,0,0,0.67
0,81554,0,0,0,1,4,4,79,4,0,3,7,6,24757.00,27605.00,12,0,0,5,5,0.90,0.60,0,0,2,0.40,0,0,1.17
0,81578,0,0,0,2,1,0,120,7,0,1,1,5,1451.00,4640.00,6,3,2,2,2,0.31,0.20,2,3,5,0.50,3,4,0.20
0,81618,2,2,0,0,10,3,296,10,0,1,1,1,0.00,0.00,3,2,0,0,0,0.00,0.40,0,0,2,0.20,2,0,1.00
0,81651,3,2,0,0,,0,229,52,0,0,0,6,12132.00,15662.00,10,0,0,3,3,0.77,0.45,3,0,1,0.55,3,0,0.00
0,81682,0,0,0,2,1,1,226,4,0,2,2,9,20822.00,44763.00,10,0,0,3,4,0.47,0.90,0,0,0,0.90,0,0,0.22
0,81693,0,0,0,0,9,1,308,9,0,1,3,12,22587.00,27823.00,27,0,0,4,5,0.81,0.59,0,0,0,0.41,0,0,0.25
0,81699,0,0,0,0,,0,177,23,0,0,1,6,19599.00,22862.00,7,1,1,2,3,0.86,0.56,0,1,2,0.67,1,1,0.17
0,81738,1,1,0,3,0,1,89,3,1,2,3,5,66083.00,70345.00,19,0,0,3,3,0.94,0.48,0,0,4,0.24,1,0,0.60
0,81938,0,0,0,10,1,9,118,5,0,4,7,12,17491.00,22246.00,14,3,1,5,7,0.79,0.71,0,1,4,0.71,1,1,0.58
0,82056,0,0,0,3,1,8,89,4,0,4,5,8,44290.00,51308.00,19,0,0,3,5,0.86,0.71,0,0,0,0.38,0,0,0.63
0,82061,5,5,0,1,1,1,131,35,0,0,0,3,1719.00,6493.00,10,0,0,0,1,0.26,0.45,0,0,0,0.27,0,0,0.00
0,82092,0,0,0,3,0,2,33,5,0,5,11,9,17438.00,30407.00,18,0,0,1,4,0.57,0.95,0,0,0,0.47,0,0,1.22
0,82109,1,1,0,9,1,1,266,7,0,1,3,13,8366.00,16396.00,17,0,0,4,6,0.51,0.76,1,0,0,0.76,1,0,0.23
0,82113,0,0,0,2,1,1,156,6,0,1,2,7,1845.00,28461.00,14,0,0,0,1,0.06,0.67,0,0,0,0.47,0,0,0.29
0,82119,0,0,0,1,3,1,48,5,0,1,3,2,2163.00,3020.00,4,0,0,1,2,0.72,0.50,0,0,0,0.33,0,0,1.50
0,82156,12,12,0,3,0,7,77,11,0,1,2,2,14461.00,15833.00,4,0,0,1,1,0.91,0.60,0,0,0,0.40,8,0,1.00
0,82183,1,0,0,7,1,1,233,2,1,1,1,3,32263.00,46029.00,7,5,1,0,1,0.70,0.14,1,1,8,0.21,1,1,0.33
0,82223,0,0,0,11,2,7,215,6,0,3,3,10,33848.00,35372.00,25,4,2,3,4,0.96,0.19,3,2,11,0.31,2,3,0.30
0,82267,1,1,0,1,6,0,38,11,0,1,2,5,8895.00,13694.00,5,0,0,2,3,0.65,1.00,0,0,0,1.00,1,0,0.40
0,82298,0,0,0,2,0,6,128,1,3,6,12,16,48540.00,76033.00,29,0,0,5,6,0.64,0.65,0,0,0,0.47,0,0,0.75
0,82324,0,0,0,1,0,3,115,3,1,3,7,14,23407.00,41216.00,14,0,0,3,4,0.57,0.87,0,0,0,0.93,0,0,0.50
0,82359,0,0,0,0,23,0,287,3,1,1,2,2,10302.00,12474.00,2,1,0,1,1,0.83,0.25,2,0,1,0.50,0,1,1.00
0,82361,0,0,0,1,2,2,186,8,0,5,8,9,31326.00,46626.00,13,1,1,2,7,0.67,0.64,0,1,1,0.64,1,1,0.89
0,82450,1,1,0,4,1,2,125,12,0,1,1,4,2265.00,6447.00,12,1,0,1,1,0.35,0.38,0,0,1,0.31,0,0,0.25
0,82528,0,0,0,1,5,2,161,5,0,1,3,8,17359.00,42225.00,14,1,0,4,6,0.41,0.75,2,0,6,0.50,0,1,0.38
0,82626,1,1,0,2,5,4,203,11,0,1,5,8,7231.00,16896.00,11,0,0,2,2,0.43,0.62,3,0,4,0.62,1,1,0.63
0,82636,7,7,0,0,11,0,104,16,0,0,1,9,3268.00,17211.00,15,0,0,3,3,0.19,0.50,2,0,1,0.56,6,1,0.11
0,82710,0,0,0,1,3,0,103,13,0,0,1,1,445.00,500.00,4,3,1,1,1,0.89,0.29,0,1,5,0.14,1,1,1.00
0,82742,0,0,0,1,1,0,191,6,0,3,7,7,12611.00,17623.00,20,0,0,2,3,0.72,0.80,0,0,1,0.35,0,0,1.00
0,82851,1,1,0,1,1,1,345,14,0,0,2,7,9514.00,16346.00,14,0,0,1,2,0.58,0.33,3,0,4,0.47,0,2,0.29
0,82866,2,0,0,0,,0,116,9,0,1,4,10,19601.00,22426.00,16,1,0,8,9,0.87,0.40,2,0,2,0.50,2,1,0.40
0,82930,0,0,0,3,1,3,273,12,0,1,2,14,9385.00,26065.00,21,0,0,2,4,0.36,0.48,3,0,1,0.56,0,0,0.14
0,83024,0,0,0,2,4,5,101,8,0,1,5,9,40416.00,52767.00,15,0,0,5,7,0.77,0.73,0,0,0,0.60,0,0,0.56
0,83034,0,0,0,1,1,2,8,8,0,1,1,1,6281.00,7024.00,1,0,0,1,1,0.89,1.00,0,0,0,1.00,0,0,1.00
0,83047,2,2,0,0,24,1,149,12,0,1,3,5,20008.00,29501.00,6,0,0,2,3,0.68,1.00,0,0,0,0.83,0,0,0.60
0,83136,0,0,0,6,1,5,167,9,0,1,3,4,9477.00,10133.00,11,1,1,3,3,0.94,0.33,0,1,3,0.33,1,1,0.75
0,83235,0,0,0,2,3,3,104,4,0,4,7,8,65056.00,79991.00,35,1,1,3,5,0.81,0.33,3,1,2,0.19,1,1,0.88
0,83258,1,1,0,2,1,3,257,3,1,2,3,10,8315.00,14150.00,16,0,0,3,4,0.59,0.39,3,1,1,0.56,1,1,0.30
0,83335,0,0,0,3,1,5,218,4,0,1,3,14,49071.00,61336.00,22,0,0,9,10,0.80,0.77,0,0,1,0.64,0,0,0.21
0,83381,1,1,0,1,1,2,131,28,0,0,0,8,11600.00,12778.00,21,1,1,4,4,0.91,0.52,1,2,2,0.35,2,2,0.00
0,83385,3,2,0,0,9,4,94,9,0,2,4,4,10341.00,11580.00,10,0,0,2,2,0.89,0.45,0,0,1,0.36,0,0,1.00
0,83575,2,2,0,2,3,1,311,4,0,2,4,18,54459.00,88551.00,28,0,0,8,8,0.62,0.58,0,1,1,0.58,1,1,0.22
0,83637,0,0,0,2,0,1,352,11,0,1,3,6,19871.00,24606.00,10,0,0,5,5,0.81,0.70,0,0,1,0.60,0,0,0.50
0,83699,0,0,0,4,0,2,105,5,0,2,6,11,39482.00,49059.00,12,1,0,6,7,0.80,0.67,0,0,1,0.73,0,0,0.55
0,83782,2,2,0,0,10,0,143,11,0,1,2,4,4388.00,6107.00,15,6,5,3,3,0.72,0.29,0,5,12,0.19,7,5,0.50
0,83803,0,0,0,5,5,3,41,6,0,6,8,11,20448.00,26034.00,12,0,0,5,7,0.79,0.92,0,0,0,0.85,0,0,0.73
0,83916,0,0,0,6,1,6,191,2,1,1,2,7,16277.00,44754.00,16,1,1,0,1,0.36,0.53,0,1,1,0.37,1,1,0.29
0,83922,4,4,0,0,,0,142,42,0,0,0,4,7390.00,18607.00,5,1,0,1,1,0.40,0.50,3,0,2,0.67,4,2,0.00
0,83970,0,0,0,1,1,2,140,13,0,0,3,7,7183.00,15757.00,13,1,0,0,1,0.46,0.39,0,1,1,0.39,1,1,0.43
0,84215,0,0,0,1,0,2,273,12,0,1,5,15,45517.00,82973.00,22,0,0,6,9,0.55,0.77,0,0,0,0.68,0,0,0.33
1,84271,0,0,0,13,0,15,124,3,1,5,8,8,27906.00,30461.00,10,2,1,5,5,0.92,0.75,0,1,2,0.67,1,1,1.00
0,84312,0,0,0,1,1,1,226,3,1,5,11,22,20894.00,70893.00,31,0,0,5,6,0.29,0.88,0,0,0,0.69,0,0,0.50
1,84350,1,1,0,4,1,8,77,11,0,1,2,1,5.00,1000.00,8,1,0,0,0,0.01,0.20,3,1,5,0.10,1,3,2.00
0,84380,2,0,0,7,1,15,49,6,0,4,14,21,52097.00,101580.00,26,0,0,11,14,0.51,0.93,0,0,0,0.78,2,0,0.67
0,84386,0,0,0,4,0,8,218,44,0,0,0,2,3704.00,5000.00,4,6,1,1,1,0.74,0.27,2,1,8,0.18,1,2,0.00
0,84412,0,0,0,0,16,0,178,12,0,1,2,6,14075.00,29360.00,9,0,0,0,3,0.48,0.89,0,0,2,0.67,0,0,0.33
1,84422,0,0,0,3,0,2,244,4,0,1,1,6,6149.00,7604.00,7,9,2,2,2,0.81,0.17,2,8,10,0.33,8,9,0.17
0,84470,0,0,0,5,2,11,86,2,2,5,7,9,29508.00,34329.00,20,1,0,3,4,0.86,0.41,3,0,5,0.33,0,0,0.78
0,84526,15,15,0,3,0,2,111,54,0,0,0,2,,,13,3,1,,,,0.21,0,1,3,0.11,11,1,0.00
0,84540,0,0,0,1,4,2,255,3,1,4,4,10,18829.00,36920.00,16,0,0,3,5,0.51,0.61,0,0,0,0.56,0,0,0.40
0,84552,0,0,0,0,,0,6,2,1,2,2,2,5303.00,7898.00,1,0,0,1,1,0.67,0.50,0,0,0,1.00,0,0,1.00
1,84562,2,2,0,5,0,4,128,12,0,1,5,14,24027.00,40759.00,17,1,1,3,9,0.59,0.68,0,1,1,0.64,1,1,0.36
0,84583,0,0,0,0,7,1,371,2,3,3,5,15,75872.00,115061.00,26,0,0,4,7,0.66,0.55,0,0,0,0.52,0,0,0.33
0,84637,2,2,0,7,0,15,223,1,1,6,7,4,5292.00,5407.00,11,2,1,2,2,0.98,0.47,0,1,2,0.27,2,1,1.75
0,84731,3,2,0,1,0,4,78,2,2,2,2,3,532.00,1090.00,2,0,0,1,2,0.49,0.00,0,0,1,0.75,3,0,0.67
0,84784,6,6,0,0,15,0,92,69,0,0,0,1,592.00,667.00,1,2,2,1,1,0.89,0.00,0,2,2,0.33,6,2,0.00
0,84864,1,1,0,5,1,1,124,3,1,2,3,5,14086.00,30966.00,19,0,0,0,2,0.45,0.41,0,0,0,0.23,0,0,0.60
0,84865,0,0,0,1,0,0,331,13,0,0,4,14,44213.00,63783.00,21,0,0,6,7,0.69,0.71,0,0,1,0.67,0,0,0.29
1,84872,0,0,0,4,3,7,156,6,0,4,6,10,59059.00,72533.00,17,0,0,4,5,0.81,0.47,3,1,2,0.53,1,2,0.60
0,84941,0,0,0,3,2,3,113,11,0,1,1,5,7889.00,10495.00,8,0,0,2,4,0.75,0.78,0,0,1,0.56,0,0,0.20
0,84947,0,0,0,1,2,0,223,32,0,0,0,8,5776.00,8778.00,15,2,1,2,4,0.66,0.11,3,2,6,0.44,2,3,0.00
0,85007,6,6,0,5,0,0,241,12,0,2,2,3,470.00,500.00,5,0,0,1,1,0.94,0.38,2,0,2,0.38,4,1,0.67
0,85068,0,0,0,4,0,1,360,6,0,4,4,11,15590.00,54650.00,24,0,0,2,3,0.29,0.52,0,0,0,0.44,0,0,0.36
0,85224,0,0,0,10,0,7,147,7,0,3,6,22,29886.00,64740.00,33,0,0,4,5,0.46,0.66,0,0,0,0.63,0,0,0.27
0,85240,0,0,0,3,0,2,80,16,0,0,1,4,2353.00,3738.00,5,0,0,1,1,0.63,0.67,0,0,0,0.67,0,0,0.25
0,85296,1,1,0,2,1,3,265,6,0,5,11,26,90819.00,118000.00,34,8,5,11,15,0.77,0.70,0,5,12,0.59,6,5,0.42
0,85389,0,0,0,11,1,4,158,1,1,5,7,12,16443.00,49619.00,19,0,0,0,2,0.33,0.70,0,0,0,0.60,0,0,0.58
0,85395,0,0,0,0,,0,125,13,0,0,2,3,37383.00,46230.00,12,0,0,2,2,0.81,0.29,3,0,0,0.18,0,0,0.67
0,85617,0,0,0,0,10,1,320,10,0,2,7,17,41153.00,52467.00,23,2,1,10,12,0.78,0.67,0,1,2,0.63,1,1,0.41
0,85648,0,0,0,5,1,2,150,16,0,0,2,10,10831.00,18866.00,13,1,0,2,5,0.57,0.50,3,0,4,0.63,0,2,0.20
0,85657,0,0,0,7,1,5,92,2,1,4,11,11,31988.00,38690.00,16,0,0,5,7,0.83,0.76,0,0,1,0.65,0,0,1.00
0,85675,0,0,0,6,1,7,108,5,0,2,5,7,18044.00,24777.00,11,2,1,2,5,0.73,0.50,0,1,3,0.44,1,1,0.71
0,85688,0,0,0,1,1,4,160,9,0,1,2,5,6669.00,7689.00,9,1,0,4,4,0.87,0.45,0,0,3,0.45,0,0,0.40
0,85695,0,0,0,2,0,1,146,16,0,0,1,5,5504.00,10745.00,2,6,3,3,3,0.51,0.13,0,5,6,0.63,5,5,0.20
0,85698,0,0,0,8,0,3,122,5,0,4,4,6,6112.00,12500.00,7,0,0,0,2,0.49,0.88,0,0,0,0.75,0,0,0.67
0,85709,0,0,0,6,0,2,234,7,0,3,10,15,61447.00,99037.00,21,2,0,6,9,0.62,0.60,0,0,2,0.50,0,0,0.67
1,85822,3,3,0,9,1,17,278,3,1,10,14,13,42181.00,49064.00,24,0,0,9,9,0.86,0.59,1,0,1,0.45,1,0,1.08
0,85841,3,2,0,2,0,3,130,3,1,5,6,8,87079.00,100618.00,28,1,0,6,6,0.87,0.43,0,1,2,0.27,3,1,0.75
0,85857,1,1,0,3,0,3,176,2,2,4,7,6,10574.00,11962.00,12,0,0,4,5,0.88,0.71,0,0,2,0.43,1,0,1.17
0,86071,9,8,0,35,1,48,281,4,0,7,18,8,46534.00,56196.00,16,1,0,5,7,0.83,0.80,0,0,1,0.40,9,0,2.25
0,86166,0,0,0,2,2,1,245,4,0,2,5,18,84710.00,110350.00,33,0,0,8,9,0.77,0.61,0,0,0,0.50,0,0,0.28
0,86187,5,0,0,1,5,0,270,4,0,1,1,5,28128.00,41691.00,8,1,0,1,1,0.67,0.78,0,0,2,0.56,0,0,0.20
0,86210,2,2,0,5,1,5,194,3,1,5,7,9,23143.00,25313.00,25,0,0,6,6,0.91,0.54,0,0,2,0.32,2,0,0.78
0,86247,0,0,0,1,1,3,181,14,0,0,4,4,9856.00,12865.00,16,1,0,2,2,0.77,0.76,0,0,11,0.24,0,0,1.00
0,86274,0,0,0,0,17,4,240,4,0,2,6,11,45012.00,62879.00,32,0,0,2,4,0.72,0.59,2,0,5,0.32,0,1,0.55
0,86280,15,15,0,1,5,5,211,9,0,1,1,2,0.00,0.00,10,1,0,,,0.00,0.27,0,1,6,0.18,12,1,0.50
0,86318,0,0,0,3,1,14,205,3,1,1,8,6,60803.00,70249.00,21,1,0,3,4,0.87,0.30,3,0,4,0.22,0,0,1.33
0,86326,0,0,0,0,,0,114,32,0,0,0,1,6461.00,18242.00,2,0,0,0,0,0.35,0.50,0,0,0,0.50,0,0,0.00
0,86328,8,8,0,14,2,8,84,5,0,2,4,6,15494.00,18448.00,17,0,0,2,2,0.84,0.42,2,1,2,0.32,4,2,0.67
0,86359,0,0,0,3,1,3,331,6,0,1,6,15,20687.00,34293.00,18,2,0,6,7,0.60,0.65,3,2,3,0.75,2,3,0.40
0,86387,0,0,0,1,2,0,19,7,0,1,3,3,4425.00,9498.00,3,0,0,0,1,0.47,0.75,0,0,0,0.75,0,0,1.00
0,86449,0,0,0,19,0,9,56,2,1,2,2,6,19068.00,22925.00,6,0,0,3,4,0.83,0.33,2,0,1,0.67,0,1,0.33
1,86450,5,4,0,2,0,3,95,13,0,0,5,6,15864.00,34687.00,15,2,1,1,2,0.46,0.27,3,1,5,0.27,4,4,0.83
0,86477,0,0,0,7,1,13,117,2,1,7,13,22,77801.00,88192.00,48,0,0,15,16,0.88,0.58,0,0,0,0.42,0,0,0.59
1,86529,1,1,0,1,1,6,99,19,0,0,1,2,13639.00,20675.00,8,1,0,0,1,0.66,0.22,3,0,4,0.22,0,2,0.50
0,86673,0,0,0,0,21,0,115,21,0,0,2,6,22538.00,44053.00,18,0,0,0,2,0.51,0.52,0,0,0,0.29,0,0,0.33
0,86728,1,1,0,3,1,3,273,13,0,0,1,6,2937.00,4020.00,12,3,1,2,4,0.73,0.33,2,1,4,0.33,1,2,0.17
0,87327,2,0,0,9,2,8,119,11,0,1,1,2,9570.00,10925.00,4,0,0,2,2,0.88,0.75,0,0,0,0.50,0,0,0.50
0,87340,0,0,0,3,6,2,146,3,1,1,3,3,6885.00,7385.00,15,0,0,1,1,0.93,0.56,0,0,0,0.19,0,0,1.00
0,87380,1,1,0,1,2,0,257,49,0,0,0,9,13502.00,18735.00,14,1,1,4,4,0.72,0.33,3,1,5,0.60,1,4,0.00
0,87431,1,1,0,3,1,4,269,1,1,7,16,20,54256.00,86318.00,31,0,0,10,14,0.63,0.68,0,0,1,0.59,1,0,0.80
0,87449,0,0,0,14,1,21,254,4,0,6,8,9,8083.00,10118.00,22,2,0,6,6,0.80,0.32,3,0,5,0.29,0,2,0.89
1,87460,1,1,0,5,1,6,346,4,0,6,9,19,40799.00,51707.00,32,0,0,7,10,0.79,0.58,3,0,2,0.58,0,0,0.47
0,87496,1,0,0,4,1,5,98,6,0,3,3,3,49835.00,51807.00,8,0,0,2,2,0.96,0.33,3,0,3,0.33,0,1,1.00
1,87550,3,1,0,0,14,1,141,9,0,2,2,2,10448.00,11190.00,2,2,0,1,1,0.93,0.50,0,1,2,0.50,3,1,1.00
0,87555,2,0,0,2,2,8,265,24,0,0,1,3,13039.00,28460.00,5,5,2,1,1,0.46,0.09,0,2,10,0.27,2,2,0.33
0,87789,3,2,0,0,18,2,301,3,1,1,1,1,0.00,20.00,2,0,0,,,0.00,0.00,0,0,0,0.33,2,0,1.00
1,87860,6,6,0,11,0,20,133,2,1,3,4,5,25306.00,37263.00,6,4,2,2,4,0.68,0.36,0,3,5,0.45,9,3,0.80
0,87890,5,0,0,4,1,15,115,8,0,3,8,5,88797.00,99886.00,16,1,0,3,5,0.89,0.59,0,0,2,0.29,0,0,1.60
0,87916,0,0,0,0,,0,63,3,1,2,7,12,4620.00,12117.00,12,0,0,3,4,0.38,0.65,0,0,1,0.71,0,0,0.58
0,87963,0,0,0,4,1,3,283,6,0,2,2,13,44185.00,62165.00,21,1,0,3,6,0.71,0.73,0,0,1,0.59,0,0,0.15
0,87971,1,0,0,1,4,2,181,12,0,2,3,3,12912.00,23226.00,11,3,0,0,1,0.56,0.18,3,2,7,0.18,2,4,1.00
0,87982,3,3,0,7,0,17,110,3,1,3,7,8,21153.00,32878.00,21,2,0,3,6,0.64,0.54,1,0,3,0.33,1,0,0.88
0,88025,2,1,0,1,1,4,14,9,0,1,3,1,,,3,0,0,,,,1.00,0,0,0,0.33,2,0,3.00
0,88081,0,0,0,0,8,0,287,41,0,0,0,8,17330.00,27106.00,8,0,0,3,3,0.64,1.00,0,0,0,1.00,0,0,0.00
0,88094,0,0,0,0,9,0,240,9,0,1,6,9,19021.00,30615.00,17,0,0,3,3,0.62,0.47,3,0,2,0.47,0,1,0.67
0,88141,0,0,0,0,,0,220,24,0,0,1,10,15845.00,32229.00,13,0,0,2,3,0.49,0.64,2,0,1,0.71,0,1,0.10
0,88151,0,0,0,2,1,1,113,6,0,1,1,5,6718.00,15705.00,16,0,0,0,1,0.43,0.38,0,0,0,0.31,0,0,0.20
0,88268,1,0,0,3,0,3,126,3,1,5,10,4,18837.00,18950.00,21,2,0,4,4,0.99,0.48,0,0,3,0.14,1,0,2.50
0,88323,0,0,0,1,1,0,289,7,0,2,6,12,37053.00,49096.00,24,0,0,6,6,0.75,0.63,0,0,0,0.50,0,0,0.50
0,88338,1,1,0,1,1,1,252,13,0,0,1,3,5926.00,10088.00,4,0,0,0,2,0.59,0.75,0,0,1,0.75,0,0,0.33
0,88343,0,0,0,2,0,5,136,2,1,1,5,11,3489.00,15456.00,15,1,0,1,2,0.23,0.44,3,1,6,0.61,1,3,0.45
0,88352,0,0,0,1,1,1,144,5,0,1,6,8,38702.00,45993.00,15,0,0,3,5,0.84,0.63,0,0,1,0.50,0,0,0.75
0,88408,6,5,0,3,1,5,54,13,0,0,1,4,316.00,906.00,2,5,1,1,1,0.35,0.13,2,3,6,0.50,3,4,0.25
1,88522,0,0,0,1,1,1,195,32,0,0,0,16,20961.00,33413.00,20,0,0,5,8,0.63,0.62,3,0,0,0.76,0,0,0.00
0,88562,0,0,0,4,0,3,180,10,0,1,5,16,39735.00,80124.00,24,1,1,3,3,0.50,0.76,0,1,1,0.64,1,1,0.31
0,88573,0,0,0,0,11,0,128,10,0,2,3,11,27404.00,33122.00,20,1,1,6,7,0.83,0.71,0,1,1,0.52,1,1,0.27
0,88700,0,0,0,6,0,6,255,14,0,0,2,6,4406.00,8592.00,19,0,0,3,3,0.51,0.48,1,0,4,0.29,0,0,0.33
1,88704,1,0,0,4,1,4,127,5,0,5,7,20,40802.00,54873.00,38,0,0,9,12,0.74,0.79,0,0,1,0.53,0,0,0.35
0,88804,0,0,0,8,0,9,24,1,1,3,5,4,17351.00,19691.00,3,1,1,1,1,0.88,0.60,0,1,1,0.80,1,1,1.25
0,88811,6,4,0,1,1,1,100,39,0,0,0,4,12556.00,22417.00,7,1,1,1,2,0.56,0.56,0,1,2,0.44,3,1,0.00
1,88903,0,0,0,0,10,0,124,8,0,1,1,7,18596.00,22633.00,8,0,0,4,4,0.82,0.44,2,2,4,0.78,2,3,0.14
0,88917,0,0,0,2,1,1,83,5,0,2,2,3,2989.00,3040.00,4,0,0,2,2,0.98,1.00,0,0,0,0.75,0,0,0.67
0,88974,0,0,0,1,1,0,231,12,0,1,1,18,63058.00,67320.00,23,0,0,14,15,0.94,0.83,0,0,0,0.78,0,0,0.06
0,89041,0,0,0,0,8,2,174,10,0,2,3,3,7038.00,10054.00,3,1,1,1,2,0.70,0.75,0,1,1,0.75,1,1,1.00
0,89047,3,3,0,12,0,7,57,3,1,1,1,1,19017.00,19017.00,1,2,0,1,1,1.00,0.25,0,0,2,0.25,2,0,1.00
1,89052,0,0,0,6,1,11,218,14,0,0,6,13,11197.00,26629.00,26,0,0,2,4,0.42,0.63,3,0,5,0.48,0,1,0.46
0,89099,2,2,0,8,0,8,53,4,0,1,2,2,761.00,3763.00,2,0,0,1,1,0.20,0.67,0,0,0,0.67,2,0,1.00
0,89100,0,0,0,1,1,4,226,5,0,3,3,11,13241.00,28560.00,14,0,0,2,2,0.46,0.53,3,0,1,0.73,0,0,0.27
0,89128,0,0,0,4,1,0,216,5,0,4,10,18,41576.00,82071.00,29,0,0,3,8,0.51,0.81,0,0,0,0.58,0,0,0.56
0,89140,0,0,0,4,1,7,144,7,0,1,5,8,34767.00,43989.00,19,1,0,4,7,0.79,0.45,2,1,4,0.40,1,2,0.63
0,89146,0,0,0,16,1,7,324,3,2,2,3,3,13317.00,16107.00,2,0,0,2,2,0.83,0.25,0,0,0,0.75,0,0,1.00
0,89150,0,0,0,1,3,0,126,2,1,3,5,12,28223.00,45794.00,17,1,0,4,5,0.62,0.48,0,0,1,0.52,0,0,0.42
0,89177,1,0,0,3,3,2,295,21,0,0,1,6,2737.00,8769.00,9,3,1,0,2,0.31,0.31,1,3,6,0.46,3,3,0.17
1,89294,3,3,0,1,1,1,74,11,0,1,4,2,1397.00,1525.00,6,0,0,1,1,0.92,0.67,0,0,0,0.33,2,0,2.00
0,89323,5,1,0,2,1,2,95,3,1,4,4,7,26975.00,35883.00,5,5,4,2,4,0.75,0.36,0,5,6,0.64,7,5,0.57
0,89325,0,0,0,9,1,13,223,9,0,2,8,26,113379.00,143941.00,43,0,0,5,5,0.79,0.78,1,0,0,0.53,0,0,0.31
0,89330,0,0,0,2,0,4,199,14,0,0,2,10,9398.00,15610.00,23,3,2,2,3,0.60,0.32,2,3,13,0.36,3,4,0.20
1,89502,2,2,0,15,0,15,113,1,1,6,7,2,694.00,694.00,17,2,0,1,1,1.00,0.20,0,0,5,0.08,2,0,3.50
0,89505,1,1,0,2,2,6,90,4,0,2,6,6,8500.00,12900.00,24,2,0,3,4,0.66,0.37,0,0,2,0.22,0,0,1.00
